gene	cor	p	r2	Ensembl	in_Oxphos_68_Porcelli_list	is_in_TF_list
CG4364	0.185464377567371	1.94575317021952e-178	0.0343970353464523	FBgn0032138	FALSE	FALSE
ND-13A	0.184751232031818	4.6414691078874e-177	0.0341330177372747	FBgn0031684	TRUE	FALSE
SmydA-8	0.184712266063821	5.51774745465414e-177	0.0341186212344317	FBgn0053548	FALSE	FALSE
His4r	0.184356763588061	2.66812693897884e-176	0.033987416280664	FBgn0013981	FALSE	FALSE
chp	0.184141285326585	6.9243475121237e-176	0.0339080129617268	FBgn0267435	FALSE	FALSE
Vha13	0.183858629800818	2.41484396925007e-175	0.0338039957522341	FBgn0283536	FALSE	FALSE
CG3630	0.183767119949771	3.61689890572904e-175	0.0337703543746336	FBgn0023540	FALSE	FALSE
Gyg	0.183449125512553	1.46989570490434e-174	0.0336535816513206	FBgn0265191	FALSE	FALSE
Nepl11	0.182935332096897	1.40866644346819e-173	0.0334653357294019	FBgn0037230	FALSE	FALSE
Hsc70-1	0.181549093364909	6.0583826843815e-171	0.0329600733016205	FBgn0001216	FALSE	FALSE
eIF3m	0.181342885317531	1.48690245753477e-170	0.0328852420552873	FBgn0033902	FALSE	FALSE
Mdh1	0.181039232778939	5.56685510808665e-170	0.0327752038051869	FBgn0262782	FALSE	FALSE
CG12091	0.181028011048847	5.8449135984243e-170	0.0327711407843013	FBgn0035228	FALSE	FALSE
CG43078	0.180656685513258	2.92713037975762e-169	0.032636838020636	FBgn0262508	FALSE	FALSE
eIF3b	0.179660283554859	2.1693921796151e-167	0.0322778174870125	FBgn0034237	FALSE	FALSE
CG18135	0.179559345671668	3.35080409656205e-167	0.0322415586180374	FBgn0036837	FALSE	FALSE
CG14298	0.179231622726291	1.37213919267413e-166	0.0321239745850995	FBgn0038654	FALSE	FALSE
Obp99c	0.179229759961697	1.38316747883068e-166	0.0321233068559275	FBgn0039682	FALSE	FALSE
CG7414	0.178594622463825	2.10879030925805e-165	0.0318960391729961	FBgn0037135	FALSE	FALSE
Droj2	0.178499033115837	3.17478460573911e-165	0.0318619048232885	FBgn0038145	FALSE	FALSE
ND-49	0.176818823867778	4.05858426421448e-162	0.0312648964739842	FBgn0039909	TRUE	FALSE
eIF3c	0.176432623827871	2.07987616067388e-161	0.0311284707507869	FBgn0034258	FALSE	FALSE
RpS14b	0.176055042193833	1.02393242307035e-160	0.0309953778818723	FBgn0004404	FALSE	FALSE
CG14687	0.17573630541266	3.92100866248257e-160	0.0308832490400919	FBgn0037835	FALSE	FALSE
FASN1	0.175711794503859	4.34704262976292e-160	0.0308746347277664	FBgn0283427	FALSE	FALSE
CG34417	0.17537776590656	1.77012265513205e-159	0.0307573607743763	FBgn0085446	FALSE	FALSE
Sarm	0.175189009888205	3.90891269756068e-159	0.0306911891856096	FBgn0262579	FALSE	FALSE
AQP	0.175045386925194	7.13805119301524e-159	0.0306408874837908	FBgn0033807	FALSE	FALSE
Gbeta76C	0.17446141117577	8.21488580040466e-158	0.0304367839894409	FBgn0004623	FALSE	FALSE
Cisd2	0.174347560882895	1.32134921351412e-157	0.0303970719858148	FBgn0062442	FALSE	FALSE
Pink1	0.173870346073485	9.65333604528438e-157	0.0302308972437135	FBgn0029891	FALSE	FALSE
Mitofilin	0.173636332888977	2.55432551287878e-156	0.0301495760991318	FBgn0019960	FALSE	FALSE
Tsp42Ej	0.173305828898686	1.00716002267295e-155	0.0300349103302605	FBgn0033132	FALSE	FALSE
Obp44a	0.172143310110204	1.22829495974779e-153	0.0296333192156979	FBgn0033268	FALSE	FALSE
Gpdh1	0.171985449344244	2.35205004253498e-153	0.0295789947861414	FBgn0001128	FALSE	FALSE
IscU	0.171471951140803	1.93787428014185e-152	0.0294026300280339	FBgn0037637	FALSE	FALSE
Gabat	0.170811991984828	2.88522953056268e-151	0.0291767366058251	FBgn0036927	FALSE	FALSE
l(2)efl	0.170687674718409	4.79266603893521e-151	0.0291342823007773	FBgn0011296	FALSE	FALSE
GstE12	0.170505293636254	1.0083374363182e-150	0.0290720551579852	FBgn0027590	FALSE	FALSE
EbpIII	0.169813854829103	1.67861210186973e-149	0.0288367452919198	FBgn0011695	FALSE	FALSE
inaC	0.169750990922133	2.16636653144517e-149	0.028815398919046	FBgn0004784	FALSE	FALSE
rtp	0.169161157540759	2.36076379030396e-148	0.0286154972205295	FBgn0087005	FALSE	FALSE
trpl	0.168308554024075	7.34109699582353e-147	0.0283277693576748	FBgn0005614	FALSE	FALSE
eIF3f1	0.167821820322365	5.18022211867804e-146	0.0281641633763121	FBgn0037270	FALSE	FALSE
Ubi-p5E	0.167130100540822	8.23864216988043e-145	0.0279324705067853	FBgn0086558	FALSE	FALSE
IM4	0.167038939170551	1.18525378196059e-144	0.0279020071992231	FBgn0040653	FALSE	FALSE
Rh3	0.16634033647642	1.91103114641885e-143	0.0276691075390885	FBgn0003249	FALSE	FALSE
eIF3a	0.16532163207456	1.07752727312882e-141	0.0273312420317962	FBgn0037249	FALSE	FALSE
ND-B18	0.164506000054638	2.66895085477808e-140	0.0270622240539767	FBgn0030605	TRUE	FALSE
Sod1	0.1639165649929	2.68637646779266e-139	0.0268686402790717	FBgn0003462	FALSE	FALSE
nrv1	0.163563256299408	1.06769689884655e-138	0.0267529388112658	FBgn0015776	FALSE	FALSE
Got1	0.163231608601891	3.88821531249097e-138	0.0266445580467608	FBgn0001124	FALSE	FALSE
CG5597	0.163081397025718	6.97563990214666e-138	0.0265955420558599	FBgn0034920	FALSE	FALSE
CG44242	0.162968200951465	1.08319120172052e-137	0.026558634521357	FBgn0265177	FALSE	FALSE
CG14742	0.162300797452114	1.44118017686015e-136	0.0263415488535923	FBgn0037997	FALSE	FALSE
Atg8a	0.162063023007694	3.61407341870334e-136	0.0262644234263924	FBgn0052672	FALSE	FALSE
P5CDh1	0.161648224941308	1.79088351444065e-135	0.0261301486266757	FBgn0037138	FALSE	FALSE
Vha55	0.160661981904463	7.91020192856366e-134	0.0258122724294701	FBgn0005671	FALSE	FALSE
Lmpt	0.160267496440912	3.57484326034914e-133	0.0256856704154376	FBgn0261565	FALSE	FALSE
Nc73EF	0.160005691296237	9.70664128466248e-133	0.0256018212471868	FBgn0010352	FALSE	FALSE
GstD1	0.159769877376512	2.38328755676345e-132	0.0255264137169057	FBgn0001149	FALSE	FALSE
Tsf1	0.159261644430612	1.64397542224383e-131	0.0253642713867428	FBgn0022355	FALSE	FALSE
CG14964	0.158503604040086	2.89505294149967e-130	0.0251233924936963	FBgn0035410	FALSE	FALSE
CG9034	0.158337301397976	5.42156180084778e-130	0.0250707010139936	FBgn0040931	FALSE	FALSE
Act79B	0.158283468075166	6.64140471722772e-130	0.025053656265902	FBgn0000045	FALSE	FALSE
sals	0.158240644970763	7.80453799111097e-130	0.025040101720763	FBgn0051374	FALSE	FALSE
Ggamma1	0.157691463697764	6.15763329377825e-129	0.0248665977231431	FBgn0004921	FALSE	FALSE
RpL34a	0.15763457233383	7.6235442275914e-129	0.0248486583948695	FBgn0039406	FALSE	FALSE
pug	0.157596741601262	8.78634761343578e-129	0.0248367329633348	FBgn0020385	FALSE	FALSE
Got2	0.157387197163021	1.92759206338221e-128	0.0247707298308315	FBgn0001125	FALSE	FALSE
CG42369	0.157005489783067	8.04150848029271e-128	0.0246507238220208	FBgn0259715	FALSE	FALSE
CG14989	0.156944345156064	1.01055196653591e-127	0.0246315274764659	FBgn0035495	FALSE	FALSE
Ipp	0.156731172495777	2.23956435669908e-127	0.0245646604319011	FBgn0016672	FALSE	FALSE
CG7470	0.156726372312526	2.28002785923301e-127	0.0245631557782444	FBgn0037146	FALSE	FALSE
Vha68-1	0.156525461764617	4.82174902206406e-127	0.0245002201806266	FBgn0265262	FALSE	FALSE
Acbp2	0.156135408490533	2.05795125828167e-126	0.0243782657845057	FBgn0010387	FALSE	FALSE
bdl	0.156038732604379	2.94703397747472e-126	0.0243480860727809	FBgn0028482	FALSE	FALSE
apolpp	0.155710533523056	9.9553510968281e-126	0.0242457702500346	FBgn0087002	FALSE	FALSE
ND-B14.5A	0.155457394168758	2.5411156526776e-125	0.0241670014017405	FBgn0025839	TRUE	FALSE
l(2)k09913	0.154908758268905	1.9261058867422e-124	0.0239967233884142	FBgn0021979	FALSE	FALSE
lost	0.154822585665555	2.64575456080391e-124	0.0239700330321682	FBgn0263594	FALSE	FALSE
FipoQ	0.154805994179322	2.8124539443917e-124	0.0239648958338482	FBgn0039667	FALSE	FALSE
CG3088	0.154529761596893	7.77044206362476e-124	0.0238794472191927	FBgn0036015	FALSE	FALSE
lncRNA:CR34335	0.154254121683533	2.13814797502067e-123	0.0237943340563582	FBgn0267910	FALSE	FALSE
CG14022	0.153241060961483	8.68214771477903e-122	0.0234828227646009	FBgn0031700	FALSE	FALSE
CG14757	0.152978145110747	2.26093900755578e-121	0.0234023128815248	FBgn0033274	FALSE	FALSE
CG13315	0.152755552810692	5.07712224269568e-121	0.0233342589145	FBgn0040827	FALSE	FALSE
CG11267	0.15213488233133	4.81318681639072e-120	0.0231450224219676	FBgn0036334	FALSE	FALSE
beta-Spec	0.152099688498477	5.46633983368476e-120	0.0231343152413337	FBgn0250788	FALSE	FALSE
Gbs-70E	0.152010223454711	7.55302728124477e-120	0.0231071080347512	FBgn0036428	FALSE	FALSE
Cys	0.151950040207025	9.3872034480558e-120	0.0230888147189165	FBgn0004629	FALSE	FALSE
Npc2g	0.151922514725848	1.03682405379031e-119	0.0230804504806255	FBgn0039800	FALSE	FALSE
CG1648	0.15170760040818	2.25153879635117e-119	0.0230151960216081	FBgn0033446	FALSE	FALSE
Pu	0.151583497586149	3.52147084012141e-119	0.0229775567404502	FBgn0003162	FALSE	FALSE
Desat1	0.151033705735778	2.54248836594035e-118	0.0228111802682817	FBgn0086687	FALSE	FALSE
CG14629	0.150778552851762	6.34732968692709e-118	0.0227341720000717	FBgn0040398	FALSE	FALSE
CG8329	0.14966434589377	3.38425191831134e-116	0.0223994164318099	FBgn0036022	FALSE	FALSE
CG11791	0.148866943215247	5.71658750758094e-115	0.0221613667822517	FBgn0039266	FALSE	FALSE
mt:srRNA	0.148730388820756	9.26167919171279e-115	0.0221207285587734	FBgn0013688	FALSE	FALSE
CG7409	0.14872740074047	9.35993701133697e-115	0.0221198397310163	FBgn0035817	FALSE	FALSE
Rab32	0.14865145115417	1.22386668069057e-114	0.0220972539302407	FBgn0002567	FALSE	FALSE
RpL24-like	0.14826186577907	4.8322684331623e-114	0.0219815808442911	FBgn0037899	FALSE	FALSE
CG6870	0.147456914593173	8.15251916116362e-113	0.0217435416613384	FBgn0032652	FALSE	FALSE
Vha26	0.147442486645911	8.57479370091606e-113	0.0217392868683297	FBgn0283535	FALSE	FALSE
eIF3i	0.147129153319825	2.5643031646925e-112	0.0216469877566087	FBgn0015834	FALSE	FALSE
Msr-110	0.146946644032892	4.84835915115068e-112	0.0215933161925296	FBgn0015766	FALSE	FALSE
Rh2	0.146749899356768	9.62490511324454e-112	0.0215355329612217	FBgn0003248	FALSE	FALSE
Gs2	0.146237173880971	5.72178338507001e-111	0.0213853110246933	FBgn0001145	FALSE	FALSE
CNBP	0.145856240093962	2.14218858282987e-110	0.0212740427743475	FBgn0034802	FALSE	FALSE
Trx-2	0.14554041757132	6.38277314018634e-110	0.0211820131468341	FBgn0040070	FALSE	FALSE
ben	0.14549501258895	7.4660198959118e-110	0.0211687986882588	FBgn0000173	FALSE	FALSE
Cyp6g1	0.145118292124196	2.73582538960385e-109	0.0210593187090436	FBgn0025454	FALSE	FALSE
grk	0.14492725573946	5.27854228886442e-109	0.0210039094561708	FBgn0001137	FALSE	FALSE
Jafrac1	0.144804154254324	8.05808445000471e-109	0.0209682430893102	FBgn0040309	FALSE	FALSE
tud	0.144675828733714	1.25191081115373e-108	0.0209310954197871	FBgn0003891	FALSE	FALSE
Had1	0.143713598587711	3.36285041471684e-107	0.0206535984190298	FBgn0286508	FALSE	FALSE
ND-AGGG	0.14346841470757	7.74960410001384e-107	0.0205831860187033	FBgn0058002	TRUE	FALSE
Hsp60A	0.143305454741609	1.34866877262124e-106	0.0205364533586994	FBgn0015245	FALSE	FALSE
Uev1A	0.143041087378482	3.30875841942273e-106	0.0204607526784184	FBgn0035601	FALSE	FALSE
VhaAC39-1	0.142692872814712	1.07622279070354e-105	0.0203612559521154	FBgn0285910	FALSE	FALSE
MtnA	0.142489261680421	2.1420124496534e-105	0.0203031896942315	FBgn0002868	FALSE	FALSE
CG11089	0.142405271385984	2.84445100071815e-105	0.0202792613185158	FBgn0039241	FALSE	FALSE
Idgf6	0.142143458941456	6.87824600759424e-105	0.0202047629198414	FBgn0013763	FALSE	FALSE
RhoGDI	0.14203533231808	9.90007084988175e-105	0.0201740356267074	FBgn0036921	FALSE	FALSE
Taldo	0.141681838284502	3.24964200329706e-104	0.0200737432996757	FBgn0023477	FALSE	FALSE
eIF3g1	0.141643335751953	3.6981040621064e-104	0.0200628345629406	FBgn0029629	FALSE	FALSE
plh	0.141473818191183	6.53097530660465e-104	0.020014841233592	FBgn0037292	FALSE	FALSE
CkIalpha	0.14133261304167	1.04831001002572e-103	0.0199749075091864	FBgn0015024	FALSE	FALSE
CG18067	0.141261658192577	1.32946829261554e-103	0.0199548560753164	FBgn0034512	FALSE	FALSE
stau	0.141214844534118	1.55499417863362e-103	0.0199416323167952	FBgn0003520	FALSE	FALSE
Vha14-1	0.140824188028793	5.73714871027563e-103	0.0198314519339688	FBgn0262512	FALSE	FALSE
Inos	0.140803062028958	6.15616558594611e-103	0.0198255022767306	FBgn0025885	FALSE	FALSE
AOX1	0.140743999771326	7.49675910360054e-103	0.0198088734716311	FBgn0267408	FALSE	FALSE
Men	0.14071893822198	8.15021161302852e-103	0.0198018195743215	FBgn0002719	FALSE	FALSE
inaD	0.140688670965355	9.0155959468317e-103	0.0197933021379978	FBgn0001263	FALSE	FALSE
CG11426	0.140478879466982	1.81340217035712e-102	0.019734315576299	FBgn0037166	FALSE	FALSE
Sclp	0.14039310254484	2.41240461426251e-102	0.019710223242166	FBgn0030357	FALSE	FALSE
Hex-A	0.140339006008034	2.8879162546824e-102	0.019695036607323	FBgn0001186	FALSE	FALSE
sqa	0.139671284495933	2.64509577015611e-101	0.019508067712744	FBgn0259678	FALSE	FALSE
D2hgdh	0.139476864100004	5.03051261817651e-101	0.019453795619171	FBgn0023507	FALSE	FALSE
Scp1	0.139291863633077	9.26580340355372e-101	0.0194022232743756	FBgn0020908	FALSE	FALSE
Pfk	0.139194191107166	1.27875694351582e-100	0.0193750228379783	FBgn0003071	FALSE	FALSE
CG11835	0.138900003779521	3.36949327373877e-100	0.0192932110499509	FBgn0031264	FALSE	FALSE
CG17739	0.138641033179496	7.89238310398245e-100	0.0192213360810782	FBgn0033710	FALSE	FALSE
comt	0.138532445619767	1.12716890464215e-99	0.0191912384893936	FBgn0000346	FALSE	FALSE
CG8206	0.137502543552786	3.26418946131817e-98	0.0189069494834858	FBgn0030679	FALSE	FALSE
Nap1	0.13749392809331	3.35703669214525e-98	0.0189045802625282	FBgn0015268	FALSE	FALSE
Npc2a	0.137389986523701	4.70813400935547e-98	0.0188760083969828	FBgn0031381	FALSE	FALSE
Tom7	0.137338815511596	5.560613747399e-98	0.0188619502461282	FBgn0033357	FALSE	FALSE
IM33	0.137231078739504	7.89221839815486e-98	0.0188323689720079	FBgn0031561	FALSE	FALSE
tobi	0.136966509073545	1.86264543233307e-97	0.0187598246077934	FBgn0261575	FALSE	FALSE
norpA	0.136831015684118	2.88955122637682e-97	0.0187227268531473	FBgn0262738	FALSE	FALSE
UK114	0.136669195738518	4.87897175419672e-97	0.0186784690638134	FBgn0086691	FALSE	FALSE
poe	0.136533700755655	7.56140863340942e-97	0.0186414514420348	FBgn0011230	FALSE	FALSE
mt:ND3	0.136225879475762	2.04243661498168e-96	0.0185574902389447	FBgn0013681	FALSE	FALSE
Trxr-1	0.136193463029905	2.26744003762007e-96	0.0185486593720781	FBgn0020653	FALSE	FALSE
colt	0.136085413215623	3.21172945409789e-96	0.0185192396900669	FBgn0019830	FALSE	FALSE
Galphaq	0.135992961799071	4.32529298134715e-96	0.0184940856588836	FBgn0004435	FALSE	FALSE
CG15247	0.135989814600828	4.36932872843967e-96	0.0184932296751675	FBgn0030156	FALSE	FALSE
sog	0.135554926602014	1.76723731865277e-95	0.0183751381260773	FBgn0003463	FALSE	FALSE
Gad1	0.135494129320658	2.14771511820235e-95	0.0183586590803633	FBgn0004516	FALSE	FALSE
CG40485	0.135431520801294	2.625066217253e-95	0.0183416968265513	FBgn0069973	FALSE	FALSE
CanA1	0.135371737411601	3.179302679872e-95	0.0183255072898354	FBgn0010015	FALSE	FALSE
Tsp42Eh	0.134856556945605	1.65066878804687e-94	0.0181862909512232	FBgn0033129	FALSE	FALSE
Dak1	0.134780976545717	2.10071173821566e-94	0.0181659116386171	FBgn0028833	FALSE	FALSE
CG11458	0.13437770341915	7.58618192140749e-94	0.0180573671762051	FBgn0040637	FALSE	FALSE
Usp47	0.134257047320643	1.11310085309921e-93	0.0180249547552575	FBgn0016756	FALSE	FALSE
Hlc	0.133814272894837	4.53171118911725e-93	0.0179062596303739	FBgn0001565	FALSE	FALSE
CG16758	0.133778926277915	5.06812275283551e-93	0.0178968011160717	FBgn0035348	FALSE	FALSE
CG7834	0.133555042524615	1.02866504751662e-92	0.0178369493837518	FBgn0039697	FALSE	FALSE
BomT3	0.133498814672161	1.22857034279311e-92	0.0178219335188719	FBgn0038930	FALSE	FALSE
CG4716	0.133427183995615	1.54029936485606e-92	0.0178028134289997	FBgn0033820	FALSE	FALSE
CG14207	0.133065402388472	4.81697422572656e-92	0.017706401312806	FBgn0031037	FALSE	FALSE
Shmt	0.13283529302711	9.9312248968639e-92	0.017645215073598	FBgn0029823	FALSE	FALSE
CG32444	0.132736631579921	1.3538150256076e-91	0.0176190133631837	FBgn0043783	FALSE	FALSE
Cyt-b5-r	0.132391196108092	3.9981506210502e-91	0.0175274288069314	FBgn0000406	FALSE	FALSE
Thor	0.132192862213826	7.43556194679968e-91	0.0174749528202837	FBgn0261560	FALSE	FALSE
BomS3	0.132084932752294	1.04176761235928e-90	0.0174464294601779	FBgn0040736	FALSE	FALSE
pst	0.131984850943493	1.4238646575561e-90	0.0174200008785761	FBgn0035770	FALSE	FALSE
CCHa2	0.131974440467478	1.47088212142725e-90	0.017417252936704	FBgn0038147	FALSE	FALSE
ACC	0.131952048953807	1.57732380797128e-90	0.017411343223108	FBgn0033246	FALSE	FALSE
tmod	0.131663854002599	3.87242900394219e-90	0.0173353704508176	FBgn0082582	FALSE	FALSE
CAP	0.131620016126279	4.4385346772486e-90	0.017323828645082	FBgn0033504	FALSE	FALSE
CG11368	0.131568621369078	5.20816339788111e-90	0.0173103021289598	FBgn0040923	FALSE	FALSE
CAH1	0.131516604598494	6.12268055149653e-90	0.0172966172851166	FBgn0027844	FALSE	FALSE
Cpr72Ec	0.131460847680497	7.28146030128839e-90	0.0172819544728747	FBgn0036619	FALSE	FALSE
alphaSnap	0.131380692093017	9.34067289364965e-90	0.01726088625484	FBgn0250791	FALSE	FALSE
Vap33	0.131260541820222	1.35637024617897e-89	0.0172293298389382	FBgn0029687	FALSE	FALSE
CG1943	0.131238821178766	1.45093569904234e-89	0.0172236281843921	FBgn0037468	FALSE	FALSE
Gs1	0.130999410343859	3.04746368765741e-89	0.0171608455104387	FBgn0001142	FALSE	FALSE
wal	0.130954119297145	3.50622933817794e-89	0.017148981360891	FBgn0010516	FALSE	FALSE
CG12158	0.130806321972475	5.53896921366475e-89	0.0171102938679667	FBgn0040775	FALSE	FALSE
Neurochondrin	0.130764362716313	6.30616936458111e-89	0.0170993185566034	FBgn0037447	FALSE	FALSE
Nurf-38	0.130727992078115	7.05640795714424e-89	0.0170898079127757	FBgn0016687	FALSE	FALSE
und	0.130675305686529	8.30379374355752e-89	0.0170760355162679	FBgn0283478	FALSE	FALSE
Adk1	0.130618701729292	9.8899293309694e-89	0.0170612452414459	FBgn0022709	FALSE	FALSE
Ssadh	0.130478380115005	1.52491284131169e-88	0.0170246076774357	FBgn0039349	FALSE	FALSE
CG3308	0.130222466921577	3.35483291231472e-88	0.0169578908911411	FBgn0038877	FALSE	FALSE
CG9691	0.129998895348181	6.67199174125441e-88	0.0168997127917473	FBgn0030160	FALSE	FALSE
Hsp83	0.129832054634383	1.11360386652025e-87	0.0168563624105854	FBgn0001233	FALSE	FALSE
TyrRS	0.129802478582118	1.21937839018371e-87	0.0168486834460611	FBgn0027080	FALSE	FALSE
CG18815	0.129785343595536	1.28518393715859e-87	0.0168442354122113	FBgn0042138	FALSE	FALSE
Gpo1	0.129756307787479	1.40487917712336e-87	0.0168366994106391	FBgn0022160	FALSE	FALSE
vir-1	0.129527181392012	2.83469980926381e-87	0.016777290719359	FBgn0043841	FALSE	FALSE
se	0.129446675717519	3.62654991391262e-87	0.0167564418543165	FBgn0086348	FALSE	FALSE
eIF3h	0.129105218637672	1.02921529856015e-86	0.016668157479481	FBgn0022023	FALSE	FALSE
Idgf4	0.128076527689288	2.34334402348897e-85	0.0164035969449449	FBgn0026415	FALSE	FALSE
CG31313	0.127750565935396	6.27486403473662e-85	0.0163202070968139	FBgn0051313	FALSE	FALSE
CG3961	0.127426456526081	1.66659746893348e-84	0.0162375018227933	FBgn0036821	FALSE	FALSE
Mal-A5	0.127153175021702	3.79025040162899e-84	0.0161679299180995	FBgn0050359	FALSE	FALSE
Gdi	0.126984665783631	6.2850158946135e-84	0.0161251053441806	FBgn0004868	FALSE	FALSE
Rbp9	0.126633052483839	1.8015355859384e-83	0.0160359299813747	FBgn0010263	FALSE	FALSE
CG11044	0.126565735462095	2.20319117090545e-83	0.0160188853930611	FBgn0034484	FALSE	FALSE
Glt	0.126525576243566	2.48413450497794e-83	0.0160087214437665	FBgn0001114	FALSE	FALSE
Culd	0.126498988874375	2.68951324586329e-83	0.0160019941862393	FBgn0035880	FALSE	FALSE
CG7220	0.126462810117427	2.99644052114834e-83	0.0159928423427963	FBgn0033544	FALSE	FALSE
CG8036	0.126251359420445	5.63156249955918e-83	0.0159394057555105	FBgn0037607	FALSE	FALSE
BomS2	0.126014215281921	1.14127036438748e-82	0.0158795824531184	FBgn0025583	FALSE	FALSE
Act5C	0.125819026998673	2.03906702287116e-82	0.0158304275548929	FBgn0000042	FALSE	FALSE
CG9338	0.125738923608182	2.58673179788746e-82	0.0158102769101443	FBgn0032899	FALSE	FALSE
prel	0.124941255576795	2.7410925067963e-81	0.0156103173451059	FBgn0033413	FALSE	FALSE
Obp56e	0.124865621656864	3.42595554144958e-81	0.0155914234717551	FBgn0034471	FALSE	FALSE
Obp56d	0.124636105231908	6.7349715046108e-81	0.0155341587273791	FBgn0034470	FALSE	FALSE
CG12025	0.123861187156568	6.53688910298048e-80	0.0153415936838344	FBgn0035285	FALSE	FALSE
Swim	0.123757340632555	8.85449152580239e-80	0.0153158793604423	FBgn0034709	FALSE	FALSE
CG32581	0.123503988145688	1.85446986112064e-79	0.0152532350878902	FBgn0052581	FALSE	FALSE
CG40298	0.123477343133158	2.00422262348781e-79	0.0152466542672238	FBgn0058298	FALSE	FALSE
Pis	0.123391868128766	2.57090724225714e-79	0.0152255531203068	FBgn0030670	FALSE	FALSE
HmgZ	0.123090078551129	6.18425755381987e-79	0.0151511674377231	FBgn0010228	FALSE	TRUE
CG5037	0.12305844327948	6.77940828193856e-79	0.0151433804623689	FBgn0032222	FALSE	FALSE
mRpS9	0.122819037318101	1.35779357079825e-78	0.015084515927745	FBgn0037529	FALSE	FALSE
DOR	0.122479576304066	3.62667819878206e-78	0.0150012466116236	FBgn0035542	FALSE	FALSE
Rop	0.122435547428741	4.11870912033703e-78	0.0149904632741755	FBgn0004574	FALSE	FALSE
Xbp1	0.122342987227486	5.38082776873903e-78	0.0149678065237449	FBgn0021872	FALSE	TRUE
aay	0.122156762439406	9.20741179279405e-78	0.0149222746096774	FBgn0023129	FALSE	FALSE
Eip63F-1	0.122110957949763	1.05066002587308e-77	0.0149110860514089	FBgn0004910	FALSE	FALSE
t	0.121887818122897	1.99713888146969e-77	0.0148566402067604	FBgn0086367	FALSE	FALSE
CG9399	0.121751420318238	2.95570534426567e-77	0.0148234083495083	FBgn0037715	FALSE	FALSE
CG8993	0.121721196648901	3.22374100053269e-77	0.0148160497136405	FBgn0035334	FALSE	FALSE
Obp19d	0.12169898271648	3.43607171757021e-77	0.0148106423942262	FBgn0011280	FALSE	FALSE
CG15098	0.121644621348271	4.0163559110239e-77	0.0147974139029642	FBgn0034398	FALSE	FALSE
Sap-r	0.121470110119579	6.62488320560019e-77	0.0147549876524627	FBgn0000416	FALSE	FALSE
CG10561	0.120711215321457	5.78938215864006e-76	0.0145711975043832	FBgn0002036	FALSE	FALSE
Nlg1	0.120279820653622	1.97292296419219e-75	0.0144672352564675	FBgn0051146	FALSE	FALSE
sqh	0.120251003477781	2.14096783157743e-75	0.0144603038374133	FBgn0003514	FALSE	FALSE
