Ensembl	Name	Biotype	GeneLength	SumExonLength
FBgn0035260	CG7991	null	40833	4532
FBgn0036591	CG13050	null	814	694
FBgn0266681	asRNA:CR45171	null	1098	1024
FBgn0036590	CG13065	null	746	677
FBgn0266684	lncRNA:CR45174	null	1043	1043
FBgn0266683	lncRNA:CR45173	null	609	547
FBgn0266686	lncRNA:CR45176	null	322	322
FBgn0266685	asRNA:CR45175	null	929	873
FBgn0035218	CG9173	null	2273	2273
FBgn0036549	CG10516	null	1699	1329
FBgn0037878	CG6693	null	1372	1372
FBgn0037879	scpr-C	null	1162	1109
FBgn0036545	GXIVsPLA2	null	1370	1234
FBgn0037876	CG4820	null	1364	1187
FBgn0035217	FucTD	null	1703	1647
FBgn0037877	CG6689	null	2167	1909
FBgn0035216	CG9168	null	2033	1983
FBgn0036547	CG17032	null	1767	1463
FBgn0037874	Tctp	null	1652	1652
FBgn0035211	CG2211	null	2121	1941
FBgn0011244	Hsp60B	null	2203	2203
FBgn0037875	ZnT86D	null	2232	2003
FBgn0035210	msd5	null	840	840
FBgn0036544	sff	null	24706	6785
FBgn0035213	indra	null	2944	2878
FBgn0037873	SdhC	null	963	906
FBgn0037870	CG18577	null	1194	810
FBgn0000591	E(spl)m8-HLH	null	769	769
FBgn0264075	tgo	null	3250	3108
FBgn0000592	Est-6	null	1888	1837
FBgn0264077	Cnx14D	null	2449	2449
FBgn0000594	Est-P	null	1796	1740
FBgn0047205	lncRNA:CR32385	null	2901	2572
FBgn0061515	endos	null	2128	1665
FBgn0264078	Flo2	null	94571	5053
FBgn0025885	Inos	null	3953	1986
FBgn0025882	snoRNA:CD10	null	90	90
FBgn0025881	snoRNA:CD7	null	113	113
FBgn0035208	CG9184	null	1015	966
FBgn0035207	Herc4	null	4635	3835
FBgn0036538	CG15715	null	1790	969
FBgn0035209	msd1	null	583	528
FBgn0011259	Sema1a	null	129895	10190
FBgn0035204	Nt5a	null	2569	2569
FBgn0036534	DCP2	null	7690	5971
FBgn0035203	Acat2	null	1774	1439
FBgn0035206	sturkopf	null	1659	1550
FBgn0036537	CG18081	null	1594	1002
FBgn0035205	Ctr9	null	4582	3848
FBgn0036536	CG12713	null	1484	1351
FBgn0036531	CG6244	null	562	509
FBgn0037862	mAcon2	null	2566	2566
FBgn0036532	CG13445	null	493	431
FBgn0037860	SdhCL	null	1036	983
FBgn0264081	CG43750	null	1112	1112
FBgn0264083	lncRNA:CR43752	null	509	509
FBgn0264084	lncRNA:CR43753	null	8396	2875
FBgn0264085	lncRNA:CR43754	null	1299	1130
FBgn0264086	CG43755	null	4240	2873
FBgn0264087	Slob	null	33074	7358
FBgn0024558	Dph5	null	1198	1128
FBgn0024555	flfl	null	9985	5739
FBgn0264089	sli	null	52624	9618
FBgn0024556	mEFTu1	null	1776	1776
FBgn0035237	CG13917	null	24147	9032
FBgn0036568	ATPsynbetaL	null	2255	2036
FBgn0035236	Tmep	null	7150	3706
FBgn0036567	CG13074	null	1726	1533
FBgn0037898	Dtd	null	702	528
FBgn0035239	CG18170	null	14402	5663
FBgn0037899	RpL24-like	null	843	773
FBgn0035238	CG12104	null	1949	1435
FBgn0036569	IleRS-m	null	3203	2900
FBgn0037896	ninaG	null	2318	1937
FBgn0035233	Pex10	null	1636	1487
FBgn0037897	Sptz	null	7878	7465
FBgn0035232	CG12099	null	3122	2935
FBgn0036563	CG13075	null	1272	1149
FBgn0037894	Ipo9	null	3621	3311
FBgn0035235	CG7879	null	8796	3804
FBgn0036566	ClC-c	null	5698	3962
FBgn0037895	bumpel	null	2451	1990
FBgn0035234	CG12003	null	2411	1807
FBgn0036565	CG5235	null	2766	2711
FBgn0037892	mRpL40	null	839	716
FBgn0036560	CG5895	null	1743	1567
FBgn0037890	CG17734	null	1792	1317
FBgn0011260	Sema2a	null	33282	4171
FBgn0265380	asRNA:CR44321	null	614	550
FBgn0035231	Pcyt2	null	1823	1697
FBgn0037891	Dlst	null	2561	1817
FBgn0265382	lncRNA:CR44323	null	540	540
FBgn0265381	lncRNA:CR44322	null	644	644
FBgn0265383	lncRNA:CR44324	null	605	605
FBgn0035229	pns	null	7687	5708
FBgn0037889	scpr-A	null	938	873
FBgn0036557	mRpS31	null	1407	1277
FBgn0036556	hzg	null	12068	3603
FBgn0035228	CG12091	null	1907	1907
FBgn0011279	Obp69a	null	787	546
FBgn0037888	scpr-B	null	951	898
FBgn0011278	lbe	null	4961	2277
FBgn0035227	Iml1	null	10621	4923
FBgn0037885	CG17721	null	938	880
FBgn0011277	HLH4C	null	2288	1424
FBgn0036553	CG17027	null	1789	1558
FBgn0011276	HLH3B	null	1525	1428
FBgn0036552	CG17028	null	1481	1140
FBgn0037883	Dph3	null	628	487
FBgn0011274	Dif	null	19914	5695
FBgn0037884	Arfip	null	2585	2004
FBgn0037881	GCC88	null	2443	2322
FBgn0011273	Acam	null	1224	1224
FBgn0037882	CG17187	null	1263	1263
FBgn0011272	RpL13	null	1333	1203
FBgn0036551	CG17029	null	1566	1167
FBgn0037880	CG17726	null	1466	1409
FBgn0011270	Pgam2	null	1085	1085
FBgn0036550	CG17026	null	1061	1004
FBgn0267944	lncRNA:CR46224	null	245	245
FBgn0267941	lncRNA:CR46221	null	586	531
FBgn0000557	eEF1alpha2	null	4839	2656
FBgn0266615	CG45122	null	373	310
FBgn0267947	lncRNA:CR46227	null	983	864
FBgn0267948	lncRNA:CR46228	null	342	342
FBgn0036509	CG7739	null	2340	2281
FBgn0000559	eEF2	null	4252	3056
FBgn0266617	asRNA:CR45124	null	601	528
FBgn0267945	lncRNA:CR46225	null	555	555
FBgn0266616	lncRNA:CR45123	null	451	451
FBgn0267946	lncRNA:CR46226	null	359	274
FBgn0037838	TTLL15	null	2203	2022
FBgn0266619	asRNA:CR45126	null	1646	1498
FBgn0011207	pelo	null	8074	2045
FBgn0266618	lncRNA:CR45125	null	552	319
FBgn0036505	CG7945	null	2427	1772
FBgn0037836	CG14692	null	9898	8671
FBgn0267949	lncRNA:CR46229	null	975	882
FBgn0011206	bol	null	36777	8169
FBgn0037837	CG14693	null	3467	2630
FBgn0011205	fbl	null	7485	3513
FBgn0037834	Art1	null	1746	1528
FBgn0011204	cue	null	14046	2801
FBgn0036502	CG7841	null	3065	1628
FBgn0037835	CG14687	null	740	740
FBgn0036501	CG7272	null	2832	1191
FBgn0011202	dia	null	9910	6718
FBgn0037832	Desi	null	1257	1005
FBgn0036504	yellow-k	null	1034	1034
FBgn0036503	CG13454	null	524	524
FBgn0278600	CG46270	null	288	288
FBgn0037831	Cap-H2	null	5447	4087
FBgn0036500	CG7275	null	1603	1495
FBgn0278604	dmt	null	3534	3190
FBgn0278608	Dsp1	null	7013	4860
FBgn0267940	lncRNA:CR46220	null	565	565
FBgn0000551	Edg78E	null	1041	967
FBgn0000552	Edg84A	null	713	652
FBgn0000564	Eh	null	2217	704
FBgn0266622	asRNA:CR45129	null	9300	1224
FBgn0267954	lncRNA:CR46234	null	799	734
FBgn0266621	lncRNA:CR45128	null	801	708
FBgn0267955	lncRNA:CR46235	null	441	441
FBgn0024510	dlt	null	5698	4000
FBgn0000565	MsrA	null	2151	1354
FBgn0000566	Cth	null	1478	1478
FBgn0266624	asRNA:CR45131	null	3725	3670
FBgn0267952	CR46232	null	1290	1290
FBgn0000567	Eip74EF	null	60654	9332
FBgn0266623	asRNA:CR45130	null	1265	1210
FBgn0267953	lncRNA:CR46233	null	1711	1356
FBgn0266626	asRNA:CR45133	null	1629	1256
FBgn0267958	lncRNA:CR46238	null	717	717
FBgn0000568	Eip75B	null	113744	13451
FBgn0266625	asRNA:CR45132	null	750	522
FBgn0267959	lncRNA:CR46239	null	499	499
FBgn0037829	CG14691	null	2304	1749
FBgn0266628	asRNA:CR45135	null	401	334
FBgn0267956	lncRNA:CR46236	null	1044	1044
FBgn0266627	asRNA:CR45134	null	753	673
FBgn0267957	lncRNA:CR46237	null	733	733
FBgn0037827	CG4073	null	1104	1104
FBgn0037828	tomboy20	null	681	681
FBgn0266629	asRNA:CR45136	null	950	888
FBgn0011217	eff	null	8906	2375
FBgn0037826	CG14689	null	1661	1661
FBgn0037824	CG14684	null	487	487
FBgn0037822	CG14683	null	2330	1507
FBgn0011211	blw	null	3082	2252
FBgn0000560	eg	null	8898	2033
FBgn0267950	lncRNA:CR46230	null	560	560
FBgn0267951	lncRNA:CR46231	null	783	783
FBgn0000562	egl	null	11926	4515
FBgn0266620	lncRNA:CR45127	null	1401	1177
FBgn0000575	emc	null	4093	2049
FBgn0267921	lncRNA:CR46202	null	643	569
FBgn0025874	Meics	null	2045	1940
FBgn0024542	Neos	null	1512	1449
FBgn0000576	ems	null	2768	2478
FBgn0023212	EloB	null	1629	1207
FBgn0267922	lncRNA:CR46203	null	703	649
FBgn0000577	en	null	4205	2792
FBgn0000578	ena	null	22074	6075
FBgn0267925	lncRNA:CR46206	null	1049	1049
FBgn0000579	Eno	null	4869	3718
FBgn0267926	lncRNA:CR46207	null	492	492
FBgn0267923	lncRNA:CR46204	null	1891	1891
FBgn0267924	lncRNA:CR46205	null	227	227
FBgn0267929	lncRNA:CR46210	null	588	588
FBgn0036528	CG7579	null	1813	1681
FBgn0036527	CG7304	null	1751	1692
FBgn0267927	lncRNA:CR46208	null	4758	967
FBgn0011227	ox	null	397	331
FBgn0267928	lncRNA:CR46209	null	517	458
FBgn0036529	Pgant8	null	2727	2199
FBgn0037856	Leash	null	10879	3180
FBgn0037857	Tengl4	null	1514	1408
FBgn0011225	jar	null	18408	5641
FBgn0011224	heph	null	168534	12120
FBgn0037855	CG6621	null	3764	3115
FBgn0037852	Tpc1	null	2617	2161
FBgn0036520	CG13449	null	2198	1781
FBgn0037853	CG14696	null	2569	1642
FBgn0037850	CG14695	null	1116	1116
FBgn0036522	Phs	null	4230	4172
FBgn0025879	Timp	null	9133	1591
FBgn0023215	Mnt	null	29872	4556
FBgn0025878	wrapper	null	3039	1977
FBgn0023216	Parg	null	2666	2599
FBgn0023213	eIF4G1	null	15419	6565
FBgn0023214	edl	null	6010	1454
FBgn0267932	lncRNA:CR46212	null	738	680
FBgn0267933	lncRNA:CR46213	null	434	369
FBgn0000588	esc	null	2202	1704
FBgn0267930	lncRNA:CR46211	null	498	445
FBgn0267936	lncRNA:CR46216	null	7899	7290
FBgn0267937	lncRNA:CR46217	null	599	599
FBgn0267934	lncRNA:CR46214	null	3291	3123
FBgn0267935	lncRNA:CR46215	null	732	732
FBgn0037849	CG4596	null	2545	2357
FBgn0036516	CG7656	null	2745	2154
FBgn0011239	ms(2)35Ci	null	1669	1489
FBgn0267938	lncRNA:CR46218	null	1315	1315
FBgn0036519	CG7650	null	1680	1680
FBgn0037848	Tsp86D	null	1848	1791
FBgn0267939	lncRNA:CR46219	null	1724	1658
FBgn0036518	RhoGAP71E	null	20266	6458
FBgn0037845	CG14694	null	1612	1369
FBgn0037846	CG6574	null	2458	1962
FBgn0011236	ken	null	7170	3070
FBgn0036512	Ufsp2	null	2105	2046
FBgn0037843	CG4511	null	1912	1503
FBgn0036515	AIMP2	null	1710	1150
FBgn0037844	CG4570	null	1260	1260
FBgn0036514	CG12301	null	2574	2515
FBgn0037841	CG4565	null	921	866
FBgn0011232	scat	null	3937	3558
FBgn0037842	CG6567	null	1078	1017
FBgn0011230	poe	null	17303	16216
FBgn0036510	SCCRO	null	2133	2046
FBgn0000581	E(Pc)	null	13228	10946
FBgn0025866	CalpB	null	4558	4274
FBgn0025865	Cortactin	null	2792	2450
FBgn0025864	Crag	null	10006	7001
FBgn0266655	asRNA:CR45162	null	542	477
FBgn0267987	lncRNA:CR46254	null	951	951
FBgn0266654	asRNA:CR45161	null	1034	1034
FBgn0267988	asRNA:CR46255	null	680	620
FBgn0266657	asRNA:CR45164	null	1139	957
FBgn0267985	lncRNA:CR46252	null	543	490
FBgn0266656	asRNA:CR45163	null	727	438
FBgn0267986	lncRNA:CR46253	null	1159	1012
FBgn0267989	asRNA:CR46256	null	1139	1139
FBgn0025815	Mcm6	null	2790	2790
FBgn0025814	Mgstl	null	1983	1183
FBgn0266651	lncRNA:CR45158	null	599	599
FBgn0267983	lncRNA:CR46250	null	1163	956
FBgn0266650	lncRNA:CR45157	null	675	425
FBgn0267984	asRNA:CR46251	null	1859	1809
FBgn0266653	asRNA:CR45160	null	683	481
FBgn0266652	lncRNA:CR45159	null	575	512
FBgn0267982	lncRNA:CR46249	null	714	630
FBgn0000520	dwg	null	2345	2002
FBgn0266666	Sem1	null	482	427
FBgn0264005	Hmx	null	10168	3384
FBgn0266668	Exo84	null	2527	2246
FBgn0267996	asRNA:CR46263	null	1910	1820
FBgn0264006	dysc	null	35823	10288
FBgn0266667	Exo70	null	4060	2284
FBgn0000524	dx	null	4577	3828
FBgn0265339	asRNA:CR44293	null	401	401
FBgn0265338	lncRNA:CR44292	null	1801	1487
FBgn0266669	Sec3	null	3431	3109
FBgn0000527	e	null	7339	3142
FBgn0000529	bsh	null	3292	2012
FBgn0025809	Paf-AHalpha	null	1575	1507
FBgn0025808	Rad17	null	2022	1823
FBgn0025807	Rad9	null	2509	1881
FBgn0086706	pix	null	2710	2293
FBgn0267990	lncRNA:CR46257	null	367	367
FBgn0086707	ncm	null	4451	4231
FBgn0267991	lncRNA:CR46258	null	1815	1815
FBgn0086708	stv	null	5975	3670
FBgn0025802	Sbf	null	7656	6782
FBgn0267994	asRNA:CR46261	null	620	555
FBgn0025800	Smox	null	5239	4521
FBgn0264000	GluRIB	null	36545	7186
FBgn0267995	asRNA:CR46262	null	449	449
FBgn0086704	stops	null	10951	2297
FBgn0264001	bru3	null	281494	12817
FBgn0267992	lncRNA:CR46259	null	1364	1364
FBgn0264002	MsR2	null	18062	2918
FBgn0267993	lncRNA:CR46260	null	2849	2784
FBgn0265302	asRNA:CR44275	null	1501	1501
FBgn0266633	asRNA:CR45140	null	2175	1244
FBgn0267965	lncRNA:CR46245	null	964	964
FBgn0265301	lncRNA:CR44274	null	801	801
FBgn0266632	asRNA:CR45139	null	6329	1868
FBgn0267966	asRNA:CR46246	null	1205	1205
FBgn0000533	ea	null	1680	1527
FBgn0265304	lncRNA:CR44277	null	332	332
FBgn0266635	asRNA:CR45142	null	2246	2186
FBgn0267963	lncRNA:CR46243	null	375	258
FBgn0265303	lncRNA:CR44276	null	422	422
FBgn0266634	asRNA:CR45141	null	1809	1673
FBgn0267964	CG46244	null	124993	8637
FBgn0265306	lncRNA:CR44279	null	747	747
FBgn0266637	asRNA:CR45144	null	1288	1188
FBgn0267969	lncRNA:CR46247	null	1648	1648
FBgn0000535	eag	null	54513	10636
FBgn0265305	lncRNA:CR44278	null	500	436
FBgn0266636	asRNA:CR45143	null	405	351
FBgn0000536	eas	null	7291	4627
FBgn0037818	CG6465	null	1692	1377
FBgn0265308	lncRNA:CR44281	null	800	603
FBgn0266639	asRNA:CR45146	null	1265	829
FBgn0267967	corolla	null	2257	1984
FBgn0037819	Phyhd1	null	3189	1165
FBgn0265307	lncRNA:CR44280	null	651	651
FBgn0266638	asRNA:CR45145	null	3104	1376
FBgn0037816	CG6345	null	1829	1829
FBgn0037817	Cyp12e1	null	1916	1621
FBgn0265309	lncRNA:CR44282	null	1192	1192
FBgn0037814	CG6325	null	4319	3628
FBgn0037815	Rrp46	null	942	819
FBgn0037812	CG18545	null	720	660
FBgn0037810	sle	null	5151	4875
FBgn0037811	CG12592	null	2531	2407
FBgn0086710	RpL30	null	1276	804
FBgn0086711	mol	null	21813	3012
FBgn0086712	Egm	null	2155	2033
FBgn0025839	ND-B14.5A	null	907	807
FBgn0024509	Sec13	null	2254	1809
FBgn0025838	CG2652	null	946	946
FBgn0025837	CG17636	null	2345	2036
FBgn0025836	RhoGAP1A	null	12892	6068
FBgn0025835	CG17707	null	5696	3791
FBgn0267961	lncRNA:CR46241	null	342	342
FBgn0025833	CG8910	null	20929	3406
FBgn0267962	lncRNA:CR46242	null	367	367
FBgn0025832	Fen1	null	1440	1378
FBgn0265300	lncRNA:CR44273	null	901	901
FBgn0266631	lncRNA:CR45138	null	941	736
FBgn0266630	asRNA:CR45137	null	15649	7115
FBgn0267960	lncRNA:CR46240	null	654	654
FBgn0000542	ec	null	45924	8400
FBgn0265313	CG44286	null	3496	2471
FBgn0266644	asRNA:CR45151	null	1757	1705
FBgn0267976	Tim23	null	1114	893
FBgn0265312	lncRNA:CR44285	null	232	232
FBgn0266643	lncRNA:CR45150	null	592	592
FBgn0267977	mh	null	2597	2349
FBgn0000543	ecd	null	2277	2204
FBgn0265315	lncRNA:CR44288	null	927	927
FBgn0266646	lncRNA:CR45153	null	718	637
FBgn0265314	asRNA:CR44287	null	919	919
FBgn0266645	asRNA:CR45152	null	668	602
FBgn0267975	vib	null	11218	3569
FBgn0037809	CG12818	null	1115	1001
FBgn0000546	EcR	null	81215	9934
FBgn0265317	CG44290	null	2074	340
FBgn0266648	lncRNA:CR45155	null	731	615
FBgn0265316	lncRNA:CR44289	null	2073	2073
FBgn0266647	CG45154	null	761	607
FBgn0000547	ed	null	84373	6425
FBgn0037807	CG6293	null	3808	2601
FBgn0267978	ap	null	21324	4320
FBgn0265318	asRNA:CR44291	null	971	823
FBgn0266649	lncRNA:CR45156	null	2001	1477
FBgn0037801	Gldc	null	3751	3197
FBgn0037802	Sirt6	null	6501	1114
FBgn0025827	CG6421	null	657	600
FBgn0025825	HDAC3	null	1791	1660
FBgn0266640	lncRNA:CR45147	null	1286	1165
FBgn0267972	Der-1	null	1457	1243
FBgn0025821	I-t	null	887	887
FBgn0265311	lncRNA:CR44284	null	1101	1101
FBgn0266642	asRNA:CR45149	null	752	752
FBgn0267970	lncRNA:CR46248	null	564	564
FBgn0000541	E(bx)	null	12987	10072
FBgn0265310	lncRNA:CR44283	null	515	515
FBgn0266641	lncRNA:CR45148	null	747	689
FBgn0025820	JTBR	null	849	849
FBgn0085400	side-V	null	40962	5760
FBgn0085407	Pvf3	null	59508	6237
FBgn0085405	CG34376	null	12651	3458
FBgn0085404	CG34375	null	10424	2266
FBgn0085409	smal	null	31982	5506
FBgn0085408	Shrm	null	43661	6207
FBgn0085410	TrissinR	null	32764	3637
FBgn0085414	dpr12	null	56120	4704
FBgn0085413	CG34384	null	41032	9058
FBgn0085412	kmr	null	49461	14179
FBgn0085411	CG34382	null	5509	3091
FBgn0085417	natalisin	null	3273	1999
FBgn0085415	CG34386	null	31214	2180
FBgn0085419	Rgk2	null	9385	4909
FBgn0085421	Epac	null	39227	8047
FBgn0085420	DIP-delta	null	18291	4805
FBgn0013810	Dhc36C	null	24115	12325
FBgn0013811	Dhc62B	null	12587	12090
FBgn0013812	Dhc93AB	null	17920	14010
FBgn0085425	CG34396	null	9232	4420
FBgn0013813	Dhc98D	null	32446	15919
FBgn0085424	nub	null	40511	5278
FBgn0085423	GramD1B	null	14733	7122
FBgn0085422	CG34393	null	25385	2982
FBgn0085428	Nox	null	9217	6586
FBgn0085427	CG34398	null	34809	8746
FBgn0085426	Rgk3	null	25831	4659
FBgn0086757	Golgin97	null	2808	2257
FBgn0086758	chinmo	null	53425	12618
FBgn0000500	Dsk	null	569	569
FBgn0000504	dsx	null	43086	9167
FBgn0085432	pan	null	44945	14425
FBgn0085431	Sol1	null	16654	2277
FBgn0085430	Dora	null	20126	13756
FBgn0085436	Not1	null	12862	10916
FBgn0085434	NaCP60E	null	30064	15625
FBgn0085433	CG34404	null	3880	3263
FBgn0085438	CG34409	null	3491	2214
FBgn0085437	CG34408	null	9979	6751
FBgn0086768	Pcmt	null	1494	998
FBgn0267900	CR46188	null	1030	1030
FBgn0267903	CG46191	null	309	309
FBgn0267904	CG46192	null	402	402
FBgn0267901	CR46189	null	454	454
FBgn0267902	CR46190	null	582	582
FBgn0267905	CG46193	null	309	309
FBgn0085443	spri	null	95354	11001
FBgn0085442	NKAIN	null	7046	5904
FBgn0085440	Lgr4	null	27451	2975
FBgn0086778	nAChRalpha7	null	21373	5778
FBgn0085447	sif	null	91687	23825
FBgn0085446	CG34417	null	48403	20162
FBgn0085444	mute	null	6971	5824
FBgn0086779	step	null	17426	4776
FBgn0267910	lncRNA:CR34335	null	361	361
FBgn0267914	asRNA:CR46195	null	771	771
FBgn0267915	lncRNA:CR46196	null	734	463
FBgn0267912	CanA-14F	null	26489	8258
FBgn0267913	asRNA:CR46194	null	2149	2149
FBgn0267918	lncRNA:CR46199	null	778	710
FBgn0267919	lncRNA:CR46200	null	509	441
FBgn0267916	lncRNA:CR46197	null	1176	991
FBgn0267917	lncRNA:CR46198	null	650	576
FBgn0085450	Snoo	null	93010	8413
FBgn0085454	CG34425	null	1754	1754
FBgn0085453	Mthfs	null	1052	915
FBgn0085452	CG34423	null	593	533
FBgn0085451	htk	null	12196	8223
FBgn0085458	CG34429	null	884	750
FBgn0086782	amn	null	3953	3953
FBgn0085457	CG34428	null	957	841
FBgn0085456	CG34427	null	1049	865
FBgn0086784	stmA	null	4803	3714
FBgn0085455	CG34426	null	1137	1022
FBgn0086785	Vps36	null	1467	1346
FBgn0085459	CG34430	null	1034	795
FBgn0085461	CG34432	null	723	723
FBgn0085460	CG34431	null	2551	2551
FBgn0085465	CG34436	null	969	853
FBgn0085464	CG34435	null	1143	1084
FBgn0085462	CG34433	null	898	898
FBgn0085468	ND-MWFE	null	1525	844
FBgn0085466	CG34437	null	1007	876
FBgn0085472	CG34443	null	1089	790
FBgn0085471	CG34442	null	1077	831
FBgn0085470	lmgB	null	3620	3620
FBgn0085476	CG34447	null	1592	1472
FBgn0085475	CG34446	null	350	350
FBgn0085474	CG34445	null	587	527
FBgn0085473	CG34444	null	1110	920
FBgn0085479	CG34450	null	1472	1472
FBgn0085478	Zdhhc8	null	31720	6965
FBgn0085477	CG34448	null	1174	1052
FBgn0085241	CG34212	null	413	358
FBgn0085240	CG34211	null	198	198
FBgn0085245	CG34216	null	1590	1590
FBgn0085244	CG34215	null	498	444
FBgn0085243	CG34214	null	596	537
FBgn0085242	CG34213	null	622	518
FBgn0085249	CG34220	null	2443	2387
FBgn0085248	CG34219	null	1170	1111
FBgn0085246	CG34217	null	738	738
FBgn0085252	CG34223	null	345	285
FBgn0085250	CG34221	null	2576	1165
FBgn0085256	CG34227	null	485	485
FBgn0036299	Tsf2	null	3289	2884
FBgn0085254	CG34225	null	590	590
FBgn0085253	CG34224	null	473	473
FBgn0085259	CG34230	null	706	546
FBgn0036298	nst	null	2957	2202
FBgn0085257	CG34228	null	483	415
FBgn0036292	CG10646	null	1428	1377
FBgn0036291	CG10681	null	1135	1027
FBgn0036294	CG10654	null	2467	1805
FBgn0036290	CG10638	null	3206	2446
FBgn0085263	CG34234	null	673	616
FBgn0085261	CG34232	null	904	904
FBgn0085260	CG34231	null	1646	1494
FBgn0085267	CG34238	null	941	754
FBgn0085265	CG34236	null	1161	945
FBgn0085264	CG34235	null	2429	1761
FBgn0085274	CG34245	null	683	560
FBgn0085273	CG34244	null	889	829
FBgn0085271	CG34242	null	408	375
FBgn0085277	CG34248	null	534	534
FBgn0085276	CG34247	null	421	353
FBgn0085279	CG34250	null	882	865
FBgn0024289	Sodh1	null	2207	1387
FBgn0024288	Sox100B	null	18155	2049
FBgn0024285	Srp54	null	2134	2134
FBgn0085280	CG34251	null	11960	1275
FBgn0085285	CG34256	null	1080	762
FBgn0085284	Blos3	null	674	564
FBgn0085283	CR34254	null	1221	1085
FBgn0085282	CG34253	null	647	484
FBgn0085289	CG34260	null	1059	543
FBgn0085288	Grl62c	null	1336	1281
FBgn0036266	Tsen54	null	1900	1491
FBgn0085287	CG34258	null	734	623
FBgn0062565	Or19b	null	1370	1164
FBgn0036263	thoc6	null	2993	2895
FBgn0036262	Miox	null	2877	1609
FBgn0037594	Or85d	null	1361	1239
FBgn0036264	CG11529	null	1240	1240
FBgn0037591	Or85c	null	1289	1170
FBgn0037592	CG11737	null	3511	2324
FBgn0037590	Or85b	null	1282	1173
FBgn0036260	Rh7	null	11278	4014
FBgn0024277	trio	null	38894	11281
FBgn0024273	WASp	null	7519	3125
FBgn0085292	CG34263	null	314	258
FBgn0085291	CR34262	null	1250	1130
FBgn0085290	Targ3	null	908	796
FBgn0085296	CG34267	null	438	375
FBgn0085295	CG34266	null	402	402
FBgn0036259	CG9760	null	6684	2039
FBgn0085294	CG34265	null	534	467
FBgn0037589	Obp85a	null	776	543
FBgn0036255	Atg12	null	593	469
FBgn0085298	CG34269	null	660	660
FBgn0036258	eIF3l	null	2652	1834
FBgn0085297	CG34268	null	436	373
FBgn0036257	RhoGAP68F	null	4513	2405
FBgn0037584	CG7963	null	1069	1069
FBgn0036254	CG5645	null	2936	2745
FBgn0037583	Veneno	null	2597	2146
FBgn0037580	DppIII	null	3066	2613
FBgn0037581	CG7352	null	1718	1581
FBgn0036250	Ir68b	null	1908	1908
FBgn0051885	tRNA:Thr-AGT-1-1	null	74	74
FBgn0051889	tRNA:Asp-GTC-1-7	null	72	72
FBgn0051888	tRNA:Asp-GTC-1-9	null	72	72
FBgn0036289	CG10657	null	5387	1524
FBgn0036288	CG10660	null	4009	2310
FBgn0036285	toe	null	10159	2400
FBgn0036287	CG10663	null	10618	3174
FBgn0036286	CG10616	null	2701	1886
FBgn0036282	Smyd4-2	null	2397	2165
FBgn0051897	CG31897	null	3369	3369
FBgn0051896	tRNA:Asp-GTC-1-2	null	72	72
FBgn0051895	tRNA:Phe-GAA-1-3	null	73	73
FBgn0051892	tRNA:Asp-GTC-1-3	null	72	72
FBgn0024294	Spn43Aa	null	1598	1294
FBgn0051890	tRNA:Asp-GTC-1-8	null	72	72
FBgn0024293	Spn43Ab	null	1981	1329
FBgn0024291	Sirt1	null	3988	3809
FBgn0051898	CG31898	null	1172	1172
FBgn0036278	CrzR	null	12429	3238
FBgn0061200	Nup153	null	11219	8065
FBgn0036277	CG10418	null	561	437
FBgn0036279	Ncc69	null	22799	5047
FBgn0036274	CG4328	null	5168	1968
FBgn0036273	INPP5E	null	3822	3133
FBgn0061209	His2B:CG17949	null	595	595
FBgn0036272	Sms	null	5596	2092
FBgn0036271	Pbgs	null	1894	1894
FBgn0051864	Qtzl	null	984	926
FBgn0024245	dnt	null	24559	2639
FBgn0000278	CecB	null	483	425
FBgn0266578	lncRNA:CR45109	null	23259	1226
FBgn0000279	CecC	null	455	386
FBgn0266577	asRNA:CR45108	null	2252	2167
FBgn0051862	CG31862	null	630	630
FBgn0051861	CG31861	null	839	764
FBgn0025574	Pli	null	29891	2975
FBgn0266579	tau	null	17111	7252
FBgn0024244	drm	null	9177	2817
FBgn0051860	ZnT33D	null	2464	2264
FBgn0025573	PpN58A	null	1182	1182
FBgn0025571	SF1	null	4728	3112
FBgn0051869	CG31869	null	29072	3860
FBgn0036227	CG17826	null	2387	2329
FBgn0051867	CG31867	null	839	839
FBgn0036226	CG7252	null	1574	1514
FBgn0051866	Ada1-2	null	1153	1089
FBgn0038888	CheB93a	null	880	751
FBgn0036229	CG7248	null	2698	2611
FBgn0051865	Ada1-1	null	1157	1093
FBgn0038889	Fancm	null	5120	4722
FBgn0036228	obst-G	null	1017	962
FBgn0038886	Ugt49B2	null	1962	1683
FBgn0037555	Ada2b	null	3884	2636
FBgn0037556	CG9636	null	3046	2815
FBgn0038887	CG7907	null	2956	2733
FBgn0036222	SdhAL	null	2148	2148
FBgn0037553	CG18249	null	2043	2043
FBgn0036225	CG5883	null	1213	1146
FBgn0037554	PolI	null	3883	3284
FBgn0036224	Rpt4R	null	1574	1502
FBgn0037551	Arl8	null	3231	1901
FBgn0037552	CG7800	null	1778	1778
FBgn0038880	SIFaR	null	17335	5029
FBgn0036221	CG11588	null	1087	1087
FBgn0038881	aus	null	31302	7188
FBgn0037550	CG9667	null	1068	883
FBgn0036220	CG5897	null	1752	1700
FBgn0266570	NO66	null	2308	2246
