p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene
3.73597732058542e-239	-1.24509815904103	0.052	0.465	1.25293471400473e-234	RFX7
3.84427394778791e-239	-1.01458484289927	0.022	0.392	1.28925415386963e-234	SLC38A6
3.24440880413128e-238	-1.21093685207275	0.086	0.53	1.08807738064151e-233	ZNF292
4.17261563130639e-238	-1.12726692377137	0.066	0.494	1.39937010427122e-233	FAM135A
5.63627601964289e-238	-0.84283405242233	0.013	0.365	1.89023788870764e-233	ZNF586
1.14445584252185e-237	1.63651637455844	0.774	0.529	3.83816155906552e-233	YWHAZ
1.9064841117011e-237	1.86588437542112	0.716	0.364	6.39377576541199e-233	STMN1
2.64212532854731e-237	-0.877814057358398	0.017	0.379	8.86089571434913e-233	CBWD5
8.21520513660804e-237	-1.73279062866629	0.099	0.533	2.75513334666424e-232	NAV3
3.12110363176764e-236	-1.63250142382813	0.046	0.438	1.04672452498591e-231	COL11A1
4.135500887784e-236	-1.20310177757771	0.05	0.455	1.38692293273612e-231	UGGT2
9.11573523256099e-236	-1.2578646516469	0.064	0.482	3.05714412494398e-231	SAMD4A
2.40653891111051e-235	-0.795698298032128	0.014	0.369	8.07080954619131e-231	GOLGA8A
2.58903342174886e-235	-0.976746853802909	0.039	0.431	8.68284138651917e-231	EPC1
3.30763024708497e-235	-0.985004801197377	0.06	0.477	1.10927995596489e-230	NAALAD2
5.27765127161494e-235	-1.81931244231713	0.073	0.482	1.7699659069615e-230	FAM19A2
5.43304235815957e-235	-0.979096705010656	0.018	0.376	1.82207941565597e-230	TIMM23B
1.12886610019534e-234	-1.67930125139729	0.148	0.623	3.78587824022511e-230	ZBTB20
1.52554732807712e-234	1.85565538088102	0.71	0.377	5.11622807417223e-230	HSPA9
2.40707700766783e-234	-1.04101668774561	0.027	0.4	8.0726141606156e-230	FLNB
7.51232315222057e-234	-1.1927588621278	0.123	0.585	2.51940781556021e-229	TTC17
1.31373251835692e-233	-1.79384321086141	0.114	0.552	4.4058647468136e-229	FMN2
1.4371972786322e-233	-1.34763130745726	0.04	0.427	4.81992851334882e-229	TMEM117
2.44589306531436e-233	-1.08807241158944	0.041	0.432	8.20279157314477e-229	EHMT1
8.63967171099028e-233	-1.25445853202499	0.06	0.476	2.89748670171481e-228	COP1
1.36865210186562e-232	-1.59221878874835	0.087	0.518	4.59004855402675e-228	ANO4
2.19119228694049e-232	1.62612519420072	0.813	0.686	7.34860157271231e-228	DNM1
2.89280113567427e-232	-1.14851734174492	0.03	0.404	9.70158716871079e-228	INVS
1.64074484294385e-231	-1.36305372293971	0.178	0.655	5.50256597978079e-227	CHD9
3.13300622917088e-231	1.83257806375457	0.695	0.336	1.05071629907704e-226	WBP2
4.53466603099648e-231	1.97118046656304	0.657	0.26	1.52079094681529e-226	ACHE
4.89773102154918e-231	-1.30918868516042	0.13	0.599	1.64255205269695e-226	KMT2C
5.07511485334717e-231	-1.35359956617436	0.068	0.487	1.70204126836704e-226	ANKRD44
6.35527487905441e-231	-2.12721310633778	0.084	0.496	2.13136853618848e-226	KIRREL3
8.52608530695532e-231	-1.29825881017365	0.073	0.492	2.85939322939361e-226	NSMCE2
8.56870123853439e-231	-1.10265679972817	0.003	0.328	2.87368533436728e-226	LINC02398
9.06004310856115e-231	-1.72296231286196	0.147	0.595	3.03846665731815e-226	TANC2
1.39128010321967e-230	-0.960558284834693	0.052	0.454	4.66593608216781e-226	DZIP1
1.50554343003112e-230	-1.82048710235701	0.056	0.451	5.04914100129536e-226	L3MBTL4
2.14367333136345e-230	-1.13078908946011	0.034	0.41	7.1892372513936e-226	PAK5
3.43872696224853e-230	1.81041670652397	0.711	0.364	1.15324586132929e-225	SKP1
4.72149580093527e-230	-1.86212419580425	0.084	0.505	1.58344804675966e-225	RYR3
6.65698985889735e-230	-1.65457033583078	0.192	0.648	2.2325546889784e-225	UBE2E2
1.97638343825743e-229	-0.917548653329009	0.018	0.369	6.62819713688393e-225	RAD9A
4.23519105570054e-229	-2.16000351982012	0.136	0.569	1.42035602435029e-224	ENOX1
4.8463720970941e-229	1.87985077632293	0.69	0.32	1.62532781020245e-224	RET
5.39510599624204e-229	-1.89972288261293	0.167	0.625	1.80935669795969e-224	NPAS3
7.94178053705721e-229	1.91787133564757	0.679	0.311	2.66343493871287e-224	ATP6V0D1
8.46360699222145e-229	-1.00746319926529	0.036	0.416	2.83843987698131e-224	ROCK1
1.10501631537304e-228	-1.77721729551495	0.077	0.494	3.70589321686657e-224	FRMD4B
1.50239537478067e-228	-1.07321542051979	0.012	0.351	5.03858336840193e-224	ABCA9
2.07850370364044e-228	1.95842959279849	0.612	0.185	6.97067787089894e-224	PNMA8A
6.92544180884338e-228	-1.00022492041015	0.023	0.382	2.3225854194318e-223	CCDC7
6.9300879551393e-228	-1.38155566291926	0.112	0.547	2.32414359751507e-223	ARHGEF11
7.98886258347241e-228	-1.62249049494863	0.209	0.67	2.67922484461914e-223	TRIO
9.28845253581176e-228	-0.909477947780947	0.029	0.399	3.11506832693519e-223	PKD2
1.45809861682432e-227	-0.977923364394675	0.08	0.513	4.89002533124372e-223	AGO3
3.26954233106205e-227	-0.929056751882736	0.013	0.352	1.09650641156828e-222	AC008537.1
4.98365444362934e-227	-1.77176343443628	0.13	0.56	1.67136819075997e-222	HDAC9
6.02819944413745e-227	-1.39671857106878	0.116	0.559	2.02167724758038e-222	RASAL2
8.16453223926093e-227	-1.21911479581047	0.042	0.423	2.73813917708094e-222	FARS2
1.01855283611619e-226	-2.24316027541832	0.295	0.713	3.41592064648286e-222	NEGR1
1.02064020889217e-226	-1.29416448891194	0.077	0.496	3.42292106856167e-222	WDR70
1.33372661805893e-226	-0.94658829057662	0.032	0.405	4.47291895898424e-222	ABHD18
2.1469154739022e-226	-1.09878802537624	0.041	0.423	7.2001104248258e-222	PHF21A
3.67433841971804e-226	1.94753475432075	0.628	0.215	1.23226287582084e-221	ATP6AP1
5.74440358800545e-226	-1.02768953069237	0.058	0.463	1.92650063130939e-221	CSPP1
5.79768546933394e-226	-1.14514422418615	0.029	0.393	1.94436977585052e-221	CTDSPL
6.13747554772712e-226	-1.27337790523423	0.084	0.505	2.05832517444124e-221	C9orf3
8.63082064007533e-226	-1.29763498250176	0.02	0.368	2.89451831806206e-221	LINC01122
1.08765448126003e-225	-0.796613777404478	0.01	0.344	3.64766683380175e-221	KLHL22
1.63714047444414e-225	-1.15629357705473	0.045	0.434	5.49047800914331e-221	JARID2
1.63758046627293e-225	-1.64692865760962	0.194	0.65	5.49195360973954e-221	DIP2C
3.78216252811485e-225	-0.972140480547314	0.041	0.424	1.26842384705388e-220	AC245297.3
4.62476280763356e-225	1.89972233145499	0.67	0.303	1.55100670279607e-220	OAT
5.10314399105218e-225	-1.27425771537781	0.08	0.498	1.71144140027917e-220	HIVEP2
6.08080837022878e-225	-2.41642435526087	0.191	0.626	2.03932070312363e-220	INPP4B
7.15107928521172e-225	-1.29880585837564	0.152	0.612	2.39825745988146e-220	GARNL3
9.70242769796073e-225	-1.26938859231688	0.04	0.414	3.25390317706509e-220	NHS
1.1451840877617e-224	-1.06444905616316	0.085	0.512	3.84060387512643e-220	CAPS2
3.62869093555082e-224	-2.07917537413052	0.173	0.609	1.21695407905568e-219	FRMPD4
4.31206793612332e-224	1.46374835706582	0.814	0.632	1.44613822373768e-219	BASP1
1.16112288280572e-223	-0.801927325533813	0.01	0.341	3.89405781206555e-219	AC006058.1
5.07776340871313e-223	-0.916239736895037	0.088	0.527	1.70292951438012e-218	POGZ
1.61284588370406e-222	-1.2856912428693	0.151	0.609	5.40900124017832e-218	MICAL3
5.81013852827646e-222	-1.51143726376575	0.244	0.711	1.94854615822808e-217	BICD1
6.5511139819799e-222	-1.32527705431764	0.064	0.463	2.1970470961366e-217	LRBA
1.29269917429783e-221	-0.981433411012216	0.05	0.443	4.33532522084262e-217	NUTM2A-AS1
5.43159258884821e-221	-0.97410520067543	0.088	0.519	1.82159320652202e-216	ZFYVE16
8.09966545912782e-221	-1.05773731743168	0.091	0.523	2.7163848050277e-216	MYO6
8.35285590224494e-221	-0.880201036414479	0.013	0.345	2.80129728393589e-216	AL117190.2
1.32527039869017e-220	1.94345098471682	0.642	0.239	4.44455933608722e-216	TUBB2B
2.18330558422042e-220	1.81742779065363	0.679	0.324	7.32215193780002e-216	BNIP3
3.1690859369064e-220	-0.910455489460602	0.044	0.423	1.0628163506603e-215	ZBTB8OS
3.48163271002775e-220	-1.16121122624503	0.092	0.515	1.16763516196201e-215	KMT2E
4.33702467861379e-220	-1.57583519773153	0.134	0.577	1.45450796646671e-215	FOXP1
5.89434361843193e-220	1.50080841122295	0.78	0.575	1.97678601931352e-215	NPTN
1.19894371837361e-219	-0.934797602437277	0.025	0.377	4.02089754830956e-215	DENND4C
1.62339365823559e-219	1.86972657977723	0.657	0.283	5.4443753116247e-215	TMEM30A
3.41120660638787e-219	-1.76154973102023	0.249	0.706	1.1440163595843e-214	DOCK4
3.93277345685488e-219	-1.38472901752603	0.031	0.388	1.31893423422542e-214	THRB
5.27222971609684e-219	-2.12436637860247	0.031	0.381	1.7681476798874e-214	GRM7
5.80358596790413e-219	-1.09669300487279	0.057	0.448	1.94634862605601e-214	CTTNBP2
8.82928204937412e-219	-0.937131862472032	0.016	0.351	2.9610763208986e-214	POLN
1.24328755428578e-218	-1.32013564776961	0.036	0.398	4.16961347080822e-214	KLF12
1.55917645063228e-218	-2.02631042033702	0.402	0.792	5.22901006248549e-214	ERC2
1.56403683770128e-218	-0.930570663658671	0.027	0.382	5.24531034259878e-214	PAN3
2.81283505228778e-218	1.52933587238449	0.782	0.477	9.43340491485753e-214	TMSB4X
3.07250417048755e-218	-0.941189875999039	0.055	0.448	1.03042572365641e-213	LRCH3
4.83831153903564e-218	-0.773952376134411	0.036	0.404	1.62262454084638e-213	AC098850.3
1.67296469975928e-217	-1.37202167841501	0.043	0.413	5.6106217135827e-213	BBS9
1.74367829742353e-217	-1.16323828929743	0.047	0.425	5.84777390606929e-213	ZFYVE28
2.22335557721111e-217	-1.20098531173144	0.06	0.455	7.45646759929291e-213	PDE3B
2.36437380609756e-217	1.75649717600909	0.77	0.554	7.92940043350939e-213	MAP1A
2.5770603758735e-217	-0.841427020751772	0.039	0.41	8.64268738256697e-213	FNBP4
3.16625958333733e-217	1.86696844821914	0.652	0.271	1.06186847646384e-212	ATP6V1G1
4.64073190824692e-217	-1.29338459996256	0.013	0.341	1.55636226006877e-212	DIRC3
4.71766056419647e-217	1.85379050324021	0.651	0.272	1.58216182341457e-212	TKT
7.90643764309349e-217	-1.03574992192947	0.012	0.336	2.65158199236426e-212	ANKRD34C-AS1
8.81320029231661e-217	-1.11734607714788	0.125	0.573	2.95568298203422e-212	SH3PXD2A
1.0573850740268e-216	-1.6118309059187	0.109	0.528	3.54615232276368e-212	TENM4
1.68817154954524e-216	-1.7288728486376	0.222	0.659	5.66162092570989e-212	KCNMA1
2.10597358653426e-216	-1.35915929367046	0.005	0.314	7.06280361715996e-212	AL033504.1
2.59368670379647e-216	-1.51358859265645	0.134	0.582	8.69844709852223e-212	FMNL2
3.75485125747773e-216	1.77391812314764	0.699	0.369	1.25926446622031e-211	MTCH1
4.21961457114735e-216	1.66573518834181	0.763	0.491	1.41513213872569e-211	SEZ6L2
6.64483960811042e-216	-1.26256262894203	0.064	0.454	2.22847985937199e-211	PARP8
7.23099408042197e-216	1.68629219345411	0.724	0.44	2.42505848475112e-211	KIF5A
9.43068439275697e-216	-0.778085867216316	0.013	0.339	3.16276862479891e-211	AMY2B
1.27103002642369e-215	-1.545824744049	0.113	0.544	4.26265339961714e-211	TJP1
1.42098565147668e-215	-1.63215432384824	0.131	0.56	4.76555957935734e-211	BTBD9
1.87977979413502e-215	-2.16275264424542	0.097	0.494	6.30421749559061e-211	CDH18
1.98165429108192e-215	-1.47832035164121	0.155	0.596	6.64587399600145e-211	ADK
2.33780588364057e-215	1.71471055239464	0.7	0.363	7.84029959196537e-211	AP2M1
2.95956683516373e-215	-1.07672631986173	0.036	0.397	9.9254992950886e-211	ZSWIM5
3.63799479618294e-215	-0.826876159530538	0.034	0.393	1.22007431479587e-210	MPHOSPH9
4.4760695856024e-215	-1.6582510923357	0.096	0.505	1.50113945692348e-210	MSRA
5.52912729158592e-215	-1.62506273612122	0.097	0.505	1.85430341977917e-210	NOL4
5.56249094563995e-215	1.80025681251584	0.695	0.351	1.86549258843927e-210	EID1
6.09220505196179e-215	-1.1922441910652	0.055	0.436	2.04314280827642e-210	NR3C2
7.003209601991e-215	-1.1899328157005	0.043	0.41	2.34866640421972e-210	MED12L
7.88881602460466e-215	-1.29585229490209	0.141	0.589	2.64567223017166e-210	TMCC1
1.05788232520991e-214	-1.3821787070079	0.028	0.375	3.54781995405646e-210	TTN-AS1
1.11490372449849e-214	-0.910874473624414	0.03	0.384	3.73905262085058e-210	RECK
1.67334387974385e-214	-1.9094581406676	0.015	0.34	5.61189336949697e-210	AL445623.2
1.81168048116369e-214	-1.79714088150714	0.443	0.811	6.07583282967868e-210	PPFIA2
3.44637361714747e-214	-0.853433413471577	0.014	0.337	1.15581031998275e-209	IRAK1BP1
3.50218922252557e-214	1.8486354511577	0.672	0.317	1.1745291995584e-209	CMAS
4.99206698278374e-214	1.87548762130865	0.677	0.344	1.67418950401618e-209	USP11
6.20786922595513e-214	1.84691029261903	0.642	0.255	2.08193310230857e-209	YWHAH
1.05502078035977e-213	1.82752186520253	0.684	0.353	3.53822319109256e-209	GUCY1B1
1.07692605399101e-213	-1.626291911461	0.224	0.666	3.61168690726964e-209	EXOC6B
1.91292975434266e-213	-1.27972511904873	0.029	0.378	6.41539251713899e-209	HYDIN
5.03481025311823e-213	-1.09615430064865	0.077	0.485	1.68852431458826e-208	RFX3
7.09918989247341e-213	1.58535206687017	0.739	0.437	2.38085531423881e-208	QDPR
1.74401296173995e-212	1.8420625366528	0.627	0.232	5.84889626978727e-208	CCT5
1.75147090897119e-212	-1.21246439025041	0.042	0.406	5.87390798741667e-208	GREB1L
2.50966395473757e-212	1.67213966528082	0.74	0.485	8.41666000500339e-208	CLSTN1
4.32909619087557e-212	1.95489317038752	0.636	0.25	1.45184898953394e-207	HSPA5
4.33499734582797e-212	-1.08360157882615	0.067	0.463	1.45382805987033e-207	CPLANE1
5.19418901751305e-212	1.95200669115416	0.653	0.303	1.74197517080335e-207	NCDN
1.15699632476576e-211	-0.880922555970436	0.05	0.429	3.88021857436692e-207	SHPRH
1.84360671439627e-211	-1.67681370932805	0.066	0.452	6.18290383807077e-207	FMN1
2.85484082886308e-211	-1.52556401027343	0.22	0.666	9.57427968775812e-207	RERE
2.86604459894158e-211	-1.11221727377798	0.099	0.525	9.61185377147039e-207	CDK13
3.19052350138314e-211	-1.55388342961108	0.095	0.501	1.07000586665886e-206	EFNA5
9.99140390334914e-211	1.81625837375935	0.668	0.32	3.3508171270662e-206	TSPYL1
1.03379320088624e-210	-1.0506083109452	0.021	0.354	3.46703225781217e-206	VLDLR-AS1
1.16854525403426e-210	-0.822173847192794	0.042	0.408	3.9189502184547e-206	UBN2
1.32198880442915e-210	-1.69862409377501	0.29	0.72	4.43355385341404e-206	MAGI1
1.78842072781904e-210	-1.40479767046613	0.053	0.424	5.9978265948867e-206	XYLT1
1.96529454066742e-210	1.74204027648675	0.701	0.415	6.59100830103634e-206	CADM3
2.87945942241914e-210	-0.813568375811341	0.041	0.406	9.65684306496706e-206	ZNF518A
4.92013200331556e-210	-1.36121780502785	0.112	0.534	1.65006466995194e-205	KIAA1958
9.83207205994387e-210	1.31679769483083	0.786	0.515	3.29738200674338e-205	SNCA
2.9928892139785e-209	1.85647664448258	0.617	0.215	1.00372525569197e-204	VAT1
3.79564172419429e-209	-0.714270573284064	0.017	0.343	1.27294436504304e-204	STK38
1.09764260703458e-208	1.82027198131675	0.633	0.246	3.68116401121187e-204	NAP1L5
1.26868298558691e-208	-1.04478804289311	0.031	0.379	4.25478212876283e-204	GMDS-DT
1.58523582672676e-208	1.78093358699309	0.692	0.379	5.31640539209354e-204	TAGLN3
2.30817717824646e-208	-0.79932369119213	0.013	0.329	7.74093380268515e-204	STX18-AS1
2.52878557444043e-208	-1.46407522736917	0.192	0.634	8.48078818100086e-204	PTK2
4.41721110835466e-208	-1.36976410109895	0.048	0.413	1.4814000894089e-203	KIAA1211
4.91063246419351e-208	1.71159323988729	0.679	0.324	1.64687880951658e-203	CHCHD2
8.03963873440432e-208	-1.03099034907308	0.06	0.445	2.69625364235718e-203	PKD1
8.43848234954711e-208	-0.779338396695953	0.011	0.322	2.83001382556762e-203	AC124319.2
9.30541775304852e-208	-0.774648946348345	0.029	0.374	3.12075795183988e-203	ZNF780B
9.6801829333422e-208	-0.916239803948681	0.027	0.367	3.24644295035497e-203	SIPA1L3
2.34394139930138e-207	-1.34905590574461	0.125	0.546	7.86087627083703e-203	OSBPL6
5.96858913482439e-207	-0.967445611668712	0.026	0.362	2.00168573814605e-202	LRCH1
6.63708808715459e-207	1.80484439234151	0.669	0.337	2.22588023178903e-202	HSPD1
1.26902285474499e-206	-0.848565152434306	0.026	0.363	4.25592194795828e-202	ARMC2
1.35917190312588e-206	-0.871019086344169	0.083	0.491	4.55825481151325e-202	ICA1L
1.64299672192526e-206	-1.00462721377658	0.012	0.323	5.51011810632075e-202	ABCA6
1.70264695752259e-206	-0.957077350282771	0.039	0.397	5.71016710144352e-202	CCDC171
3.73742334173013e-206	-0.877576609759352	0.045	0.412	1.25341966611603e-201	RNF144A
3.76338056938346e-206	-1.47374920767745	0.129	0.555	1.26212494155413e-201	JAKMIP2
4.00996638805702e-206	-0.733817514008661	0.019	0.344	1.34482242756268e-201	PKNOX1
8.32483460877872e-206	-1.18616114297881	0.036	0.381	2.79189978274612e-201	PKNOX2
2.81202534164724e-205	1.79990666613879	0.642	0.273	9.43068938828234e-201	PITHD1
3.2356234702858e-205	1.93468156756968	0.622	0.249	1.08513104322975e-200	NAP1L3
4.93110211018587e-205	-1.52472410450649	0.04	0.391	1.65374371469303e-200	AMMECR1
8.71222858347339e-205	-1.34128630501685	0.25	0.698	2.92182010003947e-200	TNRC6B
1.59312464911495e-204	-1.10221450179072	0.02	0.345	5.34286213573681e-200	BACH2
3.51304047311524e-204	-0.675884360979221	0.018	0.34	1.17816838346866e-199	AGO4
4.01909588722196e-204	1.64543073276656	0.707	0.391	1.34788418769763e-199	PPIA
1.33899932968718e-203	-0.890589177418668	0.01	0.316	4.4906020519719e-199	BASP1-AS1
2.08760862529222e-203	-1.12609514410362	0.021	0.344	7.0012130466425e-199	ULK4
2.20563322856304e-203	-1.05028316011196	0.08	0.478	7.39703215863186e-199	FAM222B
2.27984226740699e-203	1.8293047519564	0.623	0.245	7.64590701220282e-199	NAP1L2
2.54390781158473e-203	-1.45267843384883	0.023	0.347	8.5315036277117e-199	PRR16
4.79114939753298e-203	-1.1270335794463	0.048	0.411	1.60680777345064e-198	CEP85L
4.80956373170473e-203	-1.14394079424436	0.024	0.351	1.61298338870182e-198	EXT1
5.38428730794041e-203	-1.56010022905722	0.15	0.567	1.80572843446398e-198	LARGE1
7.55181193693956e-203	-0.709346772079276	0.013	0.324	2.53265116929142e-198	LINC01004
1.8724235182459e-202	1.64038250326582	0.704	0.381	6.27954675314126e-198	DYNLL1
2.16573676273089e-202	-0.843087228204635	0.049	0.418	7.2632313811706e-198	JPX
3.00377270165543e-202	-1.57716988003359	0.029	0.361	1.00737525095418e-197	DSCAML1
3.10899277311562e-202	-1.62000801816388	0.216	0.646	1.04266290631979e-197	AKT3
5.48346615877996e-202	1.62838250152123	0.728	0.488	1.83899004567004e-197	RAB6B
7.66650610877496e-202	-0.836552065898266	0.045	0.405	2.57111615369986e-197	RASA2
2.37030975884029e-201	-0.990249127556371	0.021	0.341	7.94930783822268e-197	TTLL11
3.83208009408759e-201	-1.82624309656531	0.035	0.368	1.28516470115415e-196	TTC6
4.06200319688863e-201	-0.896008941167204	0.018	0.333	1.36227401214054e-196	LINC02062
5.36915862246909e-201	-0.813669203190175	0.018	0.334	1.80065472721746e-196	AL590705.1
5.50158979046254e-201	-1.0380219951505	0.08	0.477	1.84506816802742e-196	LYST
6.76294202093231e-201	-1.71500557264564	0.031	0.359	2.26808786556007e-196	KCNB2
8.20253784938373e-201	1.79963251916885	0.661	0.325	2.75088511854782e-196	SCG3
8.66874595553568e-201	1.08656434668529	0.847	0.73	2.907237331108e-196	DNAJC6
8.93776941797463e-201	-0.737108184038064	0.038	0.387	2.99745972970615e-196	TENT2
9.9550098632084e-201	-1.08109462801954	0.063	0.44	3.3386116578242e-196	STAG1
2.33438054191782e-200	-1.35270785518387	0.076	0.457	7.82881202342979e-196	GMDS
3.78238067081372e-200	-1.003976981077	0.085	0.485	1.2684970055708e-195	MAP4K5
9.69313123164693e-200	-1.20557788516728	0.061	0.433	3.25078542115743e-195	ASCC3
1.13213326499642e-199	-0.983824303109447	0.061	0.435	3.79683533081849e-195	KAT6B
1.2209768048713e-199	-1.47517130922949	0.058	0.419	4.09478991049689e-195	FAM189A1
1.37934789179651e-199	-0.739773148267557	0.023	0.349	4.62591902471794e-195	LRP4
4.07402855197834e-199	-1.4028874018871	0.043	0.389	1.36630695547698e-194	FLT3
4.29071324769703e-199	-1.03494844273156	0.087	0.489	1.43897650188015e-194	BAZ2B
6.19865874797711e-199	-1.06568639236377	0.029	0.359	2.07884418430908e-194	LRFN2
1.6614086157821e-198	-1.01068180999581	0.052	0.414	5.57186607474844e-194	ATP9B
2.50703608981288e-198	-1.15282319643275	0.179	0.624	8.40784693440544e-194	FAM49B
5.09515137903612e-198	1.86496608228618	0.642	0.303	1.70876091798734e-193	NARS
5.91951214074246e-198	-1.69150081067577	0.179	0.599	1.9852267866408e-193	KALRN
7.69416104742922e-198	-0.990337384470113	0.065	0.442	2.58039079047634e-193	MVB12B
8.26842767471898e-198	-0.888115504476796	0.012	0.313	2.7729825892705e-193	ANKRD7
8.49575635165365e-198	-0.673416769916202	0.009	0.306	2.84922180765408e-193	AC104806.2
2.43447043169934e-197	-0.953480670879345	0.003	0.286	8.16448348679009e-193	LINC01250
2.69229474648808e-197	-0.896641765195025	0.018	0.33	9.02914889129707e-193	CDON
3.28225078754009e-197	-1.93417733882467	0.114	0.502	1.10076844661732e-192	CACNA2D3
5.95917641334365e-197	-0.820922370066669	0.02	0.337	1.99852899374306e-192	ATAD2B
7.7758171460777e-197	1.76889679290514	0.642	0.283	2.60777579628008e-192	BEX4
9.54803864334851e-197	1.56476265840742	0.739	0.507	3.20212571981979e-192	NSG2
1.06432370978113e-196	-0.923120335545912	0.032	0.364	3.56942242549297e-192	GLCCI1
1.1695314245501e-196	-1.10286279509986	0.04	0.384	3.92225753851368e-192	CBLB
1.20488619201377e-196	-1.04492550620096	0.084	0.474	4.04082682215657e-192	AC007388.1
2.02162312167247e-196	-0.873190262168662	0.012	0.31	6.77991746315298e-192	CFAP70
5.11876486485377e-196	-0.731377709300614	0.028	0.358	1.71668017272601e-191	NUP50-DT
6.80139431424975e-196	-0.834291543041167	0.079	0.471	2.28098361116994e-191	TUT4
1.13051971598654e-195	-1.69820337756773	0.732	0.912	3.79142397150406e-191	NRXN1
1.27758065277259e-195	-1.44268060968548	0.11	0.511	4.28462223520343e-191	GAB2
1.35798212301941e-195	-1.23465162436263	0.088	0.474	4.55426464597018e-191	PCCA
1.59559703322698e-195	-0.636999704073657	0.009	0.303	5.35115377033334e-191	UBAP1L
5.33516547534255e-195	-0.961745925078256	0.023	0.341	1.78925444546563e-190	TTLL5
6.01224896972214e-195	-1.0625290104199	0.105	0.509	2.01632793697572e-190	UBR5
7.60566294642544e-195	-1.31847299066433	0.018	0.323	2.5507111823427e-190	CEP112
2.25112428466796e-194	-1.26897591873911	0.126	0.534	7.54959551349095e-190	PATJ
2.35456207144124e-194	-0.73616918030419	0.031	0.362	7.89649481899249e-190	ABCD4
2.35980571032501e-194	-1.24331329227309	0.061	0.419	7.91408041071698e-190	PACRG
2.71641612297873e-194	1.81463777376625	0.597	0.217	9.11004475163377e-190	TSPAN7
3.31582255783051e-194	-0.85205741948797	0.105	0.519	1.11202741121962e-189	NKTR
3.62814333228794e-194	-0.982016482186123	0.019	0.328	1.21677042934941e-189	RANBP17
3.97593534166565e-194	-2.40266054617955	0.266	0.663	1.33340943553441e-189	DPP10
